Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
1,60,1,sawtooth-rest-api-0,270.9,93.1,101.17,27.83,1.1,1.9,0,0
1,60,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,60,1,sawtooth-validator-0,963.4,576.1,111.45,92.46,64.9,1.2,0,0
2,5,0,sawtooth-shell-default,27.4,11.9,56.23,19.95,1.1,8.2,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.8,0,0,0
2,5,0,sawtooth-rest-api-0,69.5,39.9,50.26,14.34,705.4,1.1,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.7,21.0,42.17,3.63,9.1,4.5,0,0
2,5,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.7,21.0,43.70,3.73,9.3,4.6,0,0
2,5,0,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-1,26.2,26.2,0.81,0.05,1.5,1.5,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-validator-0,209.2,139.8,93.48,13.16,12.0,707.9,0,0
2,5,0,sawtooth-validator-1,183.5,127.6,77.94,7.00,9.1,12.6,0,0
2,5,1,sawtooth-shell-default,28.1,12.0,55.84,20.18,1.1,8.1,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-1,26.2,26.2,0.83,0.04,1.5,1.5,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.9,21.0,45.38,3.37,9.8,4.9,0,0
2,5,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-0,66.7,40.0,48.62,14.22,699.6,1.1,0,0
2,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,22.0,21.3,42.43,3.35,9.8,4.9,0,0
2,5,1,sawtooth-validator-0,236.5,146.2,107.29,12.92,12.4,703.2,0,0
2,5,1,sawtooth-validator-1,204.3,131.8,84.20,6.57,9.7,13.2,0,0
2,5,0,sawtooth-shell-default,33.5,11.7,60.85,19.85,1.1,8.0,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-0,72.0,39.6,47.25,13.64,683.2,1.1,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.8,21.1,40.29,3.26,9.2,4.6,0,0
2,5,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.8,21.2,42.56,3.25,9.1,4.5,0,0
2,5,0,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-1,26.4,26.3,0.88,0.04,1.5,1.5,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-validator-0,224.1,149.6,98.61,12.11,12.1,685.8,0,0
2,5,0,sawtooth-validator-1,191.4,139.8,79.27,6.57,8.8,12.5,0,0
2,5,1,sawtooth-shell-default,31.3,11.7,57.26,19.84,1.1,8.1,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.67,0.00,8.6,3.7,0,0
2,5,1,sawtooth-rest-api-0,71.6,39.9,46.11,14.09,693.6,1.1,0,0
2,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.9,21.2,44.60,3.52,9.1,4.5,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.76,0.00,8.6,3.6,0,0
2,5,1,sawtooth-rest-api-1,26.4,26.3,0.76,0.05,1.5,1.5,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.6,20.9,44.06,3.50,8.9,4.4,0,0
2,5,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-validator-0,223.5,149.7,91.67,12.39,11.6,696.4,0,0
2,5,1,sawtooth-validator-1,195.0,132.7,79.60,6.73,9.2,11.8,0,0
2,5,0,sawtooth-shell-default,39.9,11.8,57.96,19.86,1.1,8.0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.5,20.8,44.82,3.51,9.1,4.5,0,0
2,5,0,sawtooth-settings-tp-1,20.3,20.3,0.00,0.00,3.7,0,0,0
2,5,0,sawtooth-rest-api-1,26.3,26.2,0.92,0.05,1.5,1.5,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,3.5,0,0,0
2,5,0,sawtooth-rest-api-0,70.2,39.7,48.50,13.76,687.4,1.1,0,0
2,5,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.5,0,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.5,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.8,21.1,45.64,3.58,9.0,4.5,0,0
2,5,0,sawtooth-validator-0,241.3,149.7,90.28,12.59,11.9,689.9,0,0
2,5,0,sawtooth-validator-1,205.1,130.4,85.21,6.92,8.9,12.3,0,0
2,5,1,sawtooth-shell-default,29.1,11.8,56.88,19.87,1.1,7.9,0,0
2,5,1,sawtooth-rest-api-0,70.2,39.8,48.23,13.66,675.7,1.1,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,8.6,3.7,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.7,21.0,44.83,3.11,9.1,4.5,0,0
2,5,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-1,26.4,26.4,0.66,0.04,1.5,1.5,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.6,20.9,45.11,2.98,8.7,4.3,0,0
2,5,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,8.6,3.7,0,0
2,5,1,sawtooth-validator-0,224.8,153.5,99.19,11.86,11.4,678.8,0,0
2,5,1,sawtooth-validator-1,192.0,140.4,84.81,6.14,9.1,11.5,0,0
2,5,0,sawtooth-shell-default,27.4,10.9,59.15,19.99,1.1,7.7,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.8,21.1,44.15,3.72,9.7,4.8,0,0
2,5,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-0,68.5,39.2,48.69,13.17,649.3,1.1,0,0
2,5,0,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-1,26.4,26.2,0.79,0.05,1.5,1.5,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.8,21.1,45.19,3.76,9.7,4.8,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-validator-0,250.5,161.6,94.93,13.93,12.1,653.2,0,0
2,5,0,sawtooth-validator-1,217.6,147.3,93.81,9.06,9.5,13.0,0,0
2,5,1,sawtooth-shell-default,39.0,11.6,62.55,19.75,1.1,7.7,0,0
2,5,1,sawtooth-rest-api-1,26.3,26.2,0.91,0.05,1.5,1.5,0,0
2,5,1,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,3.8,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.5,20.9,44.41,3.55,8.7,4.3,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-0,68.4,39.1,48.91,13.18,650.9,1.1,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.6,20.9,43.83,3.56,8.8,4.3,0,0
2,5,1,sawtooth-validator-1,195.2,142.2,91.08,8.34,8.3,12.0,0,0
2,5,1,sawtooth-validator-0,226.3,157.0,94.78,13.53,11.7,653.1,0,0
2,5,0,sawtooth-shell-default,27.6,11.4,64.24,19.66,1018.8,7.2,0,0
2,5,0,sawtooth-rest-api-0,70.5,38.4,48.11,12.34,612.2,1022.9,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,8.6,3.7,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.8,21.1,44.50,3.56,9.1,4.5,0,0
2,5,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-1,26.4,26.4,0.85,0.05,1.5,1.5,0,0
2,5,0,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.9,21.1,50.44,3.50,9.0,4.5,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,8.6,3.7,0,0
2,5,0,sawtooth-validator-0,271.4,165.2,98.83,15.17,12.1,615.2,0,0
2,5,0,sawtooth-validator-1,226.2,149.3,92.78,10.17,8.5,12.6,0,0
2,5,1,sawtooth-shell-default,31.6,11.4,65.53,19.70,1.0,7.5,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-1,26.4,26.3,0.92,0.05,1.5,1.5,0,0
2,5,1,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.7,21.0,42.99,3.38,8.5,4.2,0,0
2,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.8,21.2,44.03,3.33,8.5,4.2,0,0
2,5,1,sawtooth-rest-api-0,66.1,38.7,50.17,12.68,635.5,1.0,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-validator-1,215.7,150.5,90.88,7.93,8.7,11.2,0,0
2,5,1,sawtooth-validator-0,238.5,161.0,96.87,12.63,10.9,638.0,0,0
2,5,0,sawtooth-shell-default,27.0,11.6,61.54,19.96,1.0,7.6,0,0
2,5,0,sawtooth-rest-api-1,26.3,26.3,0.68,0.05,1.5,1.5,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,8.6,3.7,0,0
2,5,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.7,21.0,44.06,3.40,8.8,4.4,0,0
2,5,0,sawtooth-rest-api-0,69.3,38.7,49.59,12.91,642.0,1.0,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,8.6,3.7,0,0
2,5,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.8,21.1,41.74,3.49,8.9,4.4,0,0
2,5,0,sawtooth-validator-1,201.2,143.9,89.30,8.52,9.1,11.6,0,0
2,5,0,sawtooth-validator-0,225.0,154.4,93.19,13.48,11.3,645.2,0,0
2,5,1,sawtooth-shell-default,27.8,11.5,60.64,19.67,1.0,7.6,0,0
2,5,1,sawtooth-rest-api-1,26.4,26.3,0.78,0.04,1.5,1.5,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,8.6,3.7,0,0
2,5,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.8,21.1,45.81,3.50,9.1,4.5,0,0
2,5,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.6,20.9,43.80,3.55,9.4,4.7,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,8.6,3.7,0,0
2,5,1,sawtooth-rest-api-0,72.0,39.9,49.81,13.11,642.5,1.0,0,0
2,5,1,sawtooth-validator-1,207.4,145.3,91.14,8.30,8.7,12.6,0,0
2,5,1,sawtooth-validator-0,241.1,159.9,91.91,13.53,12.3,645.6,0,0
2,5,0,sawtooth-shell-default,28.4,11.8,56.60,19.93,1.1,8.1,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-0,69.2,39.7,52.71,14.18,695.1,1.1,0,0
2,5,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.7,20.9,42.03,3.60,9.8,4.9,0,0
2,5,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-1,26.3,26.2,0.81,0.05,1.5,1.5,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,22.0,21.1,40.35,3.57,9.9,4.9,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-validator-0,229.7,149.2,95.38,12.93,12.7,698.5,0,0
2,5,0,sawtooth-validator-1,196.5,136.6,81.17,6.87,9.4,13.6,0,0
2,5,1,sawtooth-shell-default,35.7,11.9,64.18,20.02,1.1,8.2,0,0
2,5,1,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-1,26.3,26.3,0.86,0.05,1.5,1.5,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.8,21.2,42.78,2.89,8.7,4.3,0,0
2,5,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-0,66.3,39.6,48.91,13.87,702.1,1.1,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.5,46.5,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.5,20.9,43.55,2.90,8.7,4.3,0,0
2,5,1,sawtooth-validator-1,170.3,129.0,80.39,5.52,8.4,11.9,0,0
2,5,1,sawtooth-validator-0,202.0,144.2,90.48,11.43,11.8,703.9,0,0
2,5,0,sawtooth-shell-default,34.7,12.0,61.84,20.85,955.4,6.6,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-0,70.5,38.8,52.92,12.61,575.2,959.2,0,0
2,5,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,26.4,23.1,46.23,15.52,40.2,20.0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,24.4,22.1,51.14,10.09,27.6,13.7,0,0
2,5,0,sawtooth-rest-api-1,26.6,26.4,1.07,0.05,1.5,1.5,0,0
2,5,0,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-validator-0,290.4,183.6,104.13,38.26,28.2,621.9,0,0
2,5,0,sawtooth-validator-1,259.4,169.8,88.96,21.53,29.7,32.1,0,0
2,5,1,sawtooth-shell-default,38.2,12.3,58.67,20.75,1.2,8.5,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,23.2,21.6,45.08,7.58,20.7,10.3,0,0
2,5,1,sawtooth-rest-api-1,26.2,26.2,0.75,0.04,1.5,1.5,0,0
2,5,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-rest-api-0,62.7,39.1,51.38,15.02,724.7,1.2,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,23.1,21.8,43.42,6.12,17.3,8.6,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
2,5,1,sawtooth-validator-1,207.1,140.2,88.31,15.79,16.0,28.4,0,0
2,5,1,sawtooth-validator-0,241.9,159.2,103.27,20.01,20.6,736.3,0,0
2,5,0,sawtooth-shell-default,27.9,11.6,56.41,19.78,1.1,7.8,0,0
2,5,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,8.6,3.6,0,0
2,5,0,sawtooth-settings-tp-0,20.9,20.9,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-intkey-tp-python...ult-0,21.7,21.0,42.17,3.65,9.4,4.7,0,0
2,5,0,sawtooth-rest-api-0,67.5,39.2,49.28,13.37,665.7,1.1,0,0
2,5,0,sawtooth-intkey-tp-python...ult-1,21.8,21.1,42.79,3.66,9.4,4.7,0,0
2,5,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
2,5,0,sawtooth-rest-api-1,26.4,26.3,0.79,0.05,1.5,1.5,0,0
2,5,0,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,8.6,3.7,0,0
2,5,0,sawtooth-validator-0,236.7,154.8,94.48,13.02,11.5,669.4,0,0
2,5,0,sawtooth-validator-1,221.9,145.4,90.60,7.88,9.8,12.2,0,0
2,5,1,sawtooth-shell-default,27.8,11.7,56.12,19.82,1.1,7.9,0,0
2,5,1,sawtooth-rest-api-1,26.3,26.2,0.76,0.05,1.5,1.5,0,0
2,5,1,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.73,0.00,8.6,3.7,0,0
2,5,1,sawtooth-intkey-tp-python...ult-1,21.6,21.0,44.24,3.56,8.7,4.3,0,0
2,5,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,3.5,0,0,0
2,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.5,0,0,0
2,5,1,sawtooth-rest-api-0,69.0,39.5,51.50,13.53,670.8,1.1,0,0
2,5,1,sawtooth-intkey-tp-python...ult-0,21.9,21.2,44.02,3.65,9.1,4.5,0,0
2,5,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.70,0.00,8.6,3.7,0,0
2,5,1,sawtooth-validator-0,255.4,152.9,102.04,13.10,11.3,674.1,0,0
2,5,1,sawtooth-validator-1,227.6,136.6,94.14,7.78,9.3,11.4,0,0
